tweet_id,time,user_id,user_name,follower_count,friends_count,retweet_count,category
1,4/23/2020,1408983056,ataridoll,10,40,0,rock
2,4/23/2020,983770854,elusiveprincesa,797,1012,1,rock
3,4/23/2020,825033440,youngbadandugly,827,2243,5,rock
4,4/23/2020,123690532,zeerowbadman,1720,2643,0,rock
5,4/23/2020,1.25E+18,Vann0000,11,95,0,rock
6,4/23/2020,1162482372,kidney_pop,178,946,0,rock
7,4/23/2020,1013152710,KillTheBeastB,2124,2045,0,rock
8,4/23/2020,2225212702,banjoreserve,3588,2996,2,rock
9,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
10,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
11,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
12,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
13,4/23/2020,8.34E+17,IndieBandRadio,241,432,0,rock
14,4/23/2020,2159261583,simon_lindsell,2980,3181,5,rock
15,4/23/2020,2716951750,Hart91413Brian,106,303,5,rock
16,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
17,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
18,4/23/2020,2907695977,ThomasVitins,5596,5898,0,rock
19,4/23/2020,8.82E+17,LozMetalus,1357,858,0,rock
20,4/23/2020,2907695977,ThomasVitins,5596,5898,0,rock
21,4/23/2020,1.11E+18,louis_shakes,149,61,0,rock
22,4/23/2020,2907695977,ThomasVitins,5596,5898,0,rock
23,4/23/2020,3116626203,BraceYourselfAZ,996,51,1,rock
24,4/23/2020,844357513,ArtistRack_,55399,52966,1,rock
25,4/23/2020,523274944,ToriLamour,117819,1110,5,rock
26,4/23/2020,523274944,ToriLamour,117819,1110,1,rock
27,4/23/2020,73433830,ReiunddasMar,112,318,0,rock
28,4/23/2020,3004700676,rockmuzikvideo,139,320,0,rock
29,4/23/2020,2859026801,tinaharrislove,3430,3077,0,rock
30,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
31,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
32,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
33,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
34,4/23/2020,308761042,JasminaNevada,4381,4951,0,rock
35,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
36,4/23/2020,844357513,ArtistRack_,55399,52966,0,rock
37,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
38,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
39,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
40,4/23/2020,3351596445,MartinJBest1,7531,8282,27,rock
41,4/23/2020,1.20E+18,Fabiola19655440,229,235,175,rock
42,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
43,4/23/2020,844357513,ArtistRack_,55399,52966,0,rock
44,4/23/2020,1419444415,socialpastiche,1765,3457,0,rock
45,4/23/2020,16891860,SPYDERDARLING,4435,5001,0,rock
46,4/23/2020,1419444415,socialpastiche,1765,3457,0,rock
47,4/23/2020,494295522,_261047961506,427,120,0,rock
48,4/23/2020,1.13E+18,RestHonest,72,304,0,rock
49,4/23/2020,145173179,7weeksmusic,902,1843,2,rock
50,4/23/2020,1398457218,distortedkidcom,13487,14837,0,rock
51,4/23/2020,2937722063,RockTalkFM,6844,5053,0,rock
52,4/23/2020,2937722063,RockTalkFM,6844,5053,0,rock
53,4/23/2020,2937722063,RockTalkFM,6844,5053,0,rock
54,4/23/2020,2937722063,RockTalkFM,6844,5053,0,rock
55,4/23/2020,2937722063,RockTalkFM,6844,5053,0,rock
56,4/23/2020,2937722063,RockTalkFM,6844,5053,0,rock
57,4/23/2020,2937722063,RockTalkFM,6844,5053,0,rock
58,4/23/2020,2937722063,RockTalkFM,6844,5053,0,rock
59,4/23/2020,2937722063,RockTalkFM,6844,5053,0,rock
60,4/23/2020,2937722063,RockTalkFM,6844,5053,0,rock
61,4/23/2020,1.21E+18,TbirdieA,102,140,1,rock
62,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
63,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
64,4/23/2020,1.19E+18,MusicLib101,7,2,0,rock
65,4/23/2020,844344403,_ArtistRack,84373,69648,1,rock
66,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
67,4/23/2020,155807639,chance_dj,491,621,1,rock
68,4/23/2020,8.98E+17,EmpireofGhosts,81,167,0,rock
69,4/23/2020,7.46E+17,MediaoutletCom,1090,1472,0,rock
70,4/23/2020,7.46E+17,MediaoutletCom,1090,1472,0,rock
71,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
72,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
73,4/23/2020,16659153,ted_cantu,1664,1571,0,rock
74,4/23/2020,1450489951,justin_cazzell,141,168,5,rock
75,4/23/2020,4675396970,DisneyDuder,2714,18,4,rock
76,4/23/2020,6.95E+17,LARideShareGuy,944,3,4,rock
77,4/23/2020,111158391,eovegas,231,577,2,rock
78,4/23/2020,206502455,JimmyRobertsTS,1181,938,4,rock
79,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
80,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
81,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
82,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
83,4/23/2020,3174616264,brainycv_diva,849,547,0,rock
84,4/23/2020,7.95E+17,MartinsPostings,52,66,0,rock
85,4/23/2020,45143755,devinetaylor,2303,2117,0,rock
86,4/23/2020,9.99E+17,OfficialOLMusic,1766,1895,3,rock
87,4/23/2020,2395186586,SiennaWild,129,661,0,rock
88,4/23/2020,1.07E+18,EverNoize,499,550,0,rock
89,4/23/2020,3058928981,greenranger1993,951,5001,6,rock
90,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
91,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
92,4/23/2020,3295878456,StevieSkyrise,6608,6705,25,rock
93,4/23/2020,59261870,andj7871,7765,8247,1,rock
94,4/23/2020,1.11E+18,rockcashback,8,9,0,rock
95,4/23/2020,2211128048,ForgeTheRubicon,3740,4947,1,rock
96,4/23/2020,1.25E+18,MiValledupar1,84,96,1,rock
97,4/23/2020,474696297,ThisSideAnarchy,992,458,3,rock
98,4/23/2020,167219439,PikaArdeRoma,746,207,0,rock
99,4/23/2020,124275991,GregBoll,5943,5690,1,rock
100,4/23/2020,124275991,GregBoll,5943,5690,1,rock
101,4/23/2020,3803340382,disaster_brain,593,1149,1,rock
102,4/23/2020,1.13E+18,Ukranium1,1940,1969,3,rock
103,4/23/2020,9.48E+17,SanshaBlue,1886,1000,3,rock
104,4/23/2020,9.38E+17,skeretatadj,2273,1239,1,rock
105,4/23/2020,9.38E+17,skeretatadj,2273,1239,1,rock
106,4/23/2020,844344403,_ArtistRack,84373,69648,1,rock
107,4/23/2020,3217499501,_ArtistRack_,7752,8272,1,rock
108,4/23/2020,7.64E+17,fred_baliad,4811,5251,99,rock
109,4/23/2020,16891860,SPYDERDARLING,4435,5001,0,rock
110,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
111,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
112,4/23/2020,131175378,vanveeen,15,88,0,rock
113,4/23/2020,34064083,grbands,1044,935,0,rock
114,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
115,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
116,4/23/2020,2888418080,ENTPDiary,1627,1592,0,rock
117,4/23/2020,150770810,Michael_AC23,582,4702,1,rock
118,4/23/2020,2898852253,HeadRushTV,13583,6688,0,rock
119,4/23/2020,18920863,CFOXvan,16677,1046,0,rock
120,4/23/2020,146527747,KGBSanDiego,11767,10466,0,rock
121,4/23/2020,466895416,ericlawrence117,5928,6500,0,rock
122,4/23/2020,98805095,Draven_Taylor,13470,14491,0,rock
123,4/23/2020,1619914789,MusicEternal1,7683,8225,0,rock
124,4/23/2020,1.15E+18,MusicalMind4,1106,4818,6,rock
125,4/23/2020,98805095,Draven_Taylor,13470,14491,0,rock
126,4/23/2020,1619914789,MusicEternal1,7683,8225,0,rock
127,4/23/2020,1.11E+18,ShotgunMistress,1102,4561,0,rock
128,4/23/2020,21980603,W_Meme_Com,3457,2265,3,rock
129,4/23/2020,2339616787,EliasAntunes6,144,341,3,rock
130,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
131,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
132,4/23/2020,8.89E+17,SonicNocturnal,2114,764,3,rock
133,4/23/2020,2898852253,HeadRushTV,13583,6688,3,rock
134,4/23/2020,1398457218,distortedkidcom,13487,14837,0,rock
135,4/23/2020,844344403,_ArtistRack,84373,69648,0,rock
136,4/23/2020,3217499501,_ArtistRack_,7752,8272,0,rock
137,4/22/2020,218523409,alone_umbrella,339,417,0,rock
138,4/22/2020,146527747,KGBSanDiego,11767,10466,0,rock
139,4/22/2020,2185299054,fpalangiteam,1601,120,1,rock
140,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
141,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
142,4/22/2020,146527747,KGBSanDiego,11767,10466,0,rock
143,4/22/2020,3308779396,metal_mayhem1,864,30,0,rock
144,4/22/2020,228915139,AdivWilliams,3285,4256,0,rock
145,4/22/2020,1619914789,MusicEternal1,7683,8225,0,rock
146,4/22/2020,7.50E+17,RealPistolPete7,130,99,5,rock
147,4/22/2020,228915139,AdivWilliams,3285,4256,0,rock
148,4/22/2020,1.10E+18,AllenMenezes2,138,382,1,rock
149,4/22/2020,1.13E+18,EJGARLAND5,608,909,1,rock
150,4/22/2020,146527747,KGBSanDiego,11767,10466,1,rock
151,4/22/2020,445102569,joevecchiorocks,13019,14331,0,rock
152,4/22/2020,2898491711,mamashreddr,3815,4997,6,rock
153,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
154,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
155,4/22/2020,146527747,KGBSanDiego,11767,10466,0,rock
156,4/22/2020,9.29E+17,bLnSi0BAZIyQAko,460,323,6,rock
157,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
158,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
159,4/22/2020,478933045,SethReganMusic,1168,1893,0,rock
160,4/22/2020,30811054,mankindtracer,1973,294,0,rock
161,4/22/2020,1.24E+18,SuenoSupernova,0,0,1,rock
162,4/22/2020,88297493,EnochRawk,240,103,0,rock
163,4/22/2020,2512556786,Music_Kitts,11738,8685,1,rock
164,4/22/2020,792681054,VTransmissionuk,1359,2865,1,rock
165,4/22/2020,1.14E+18,Punctuate_NickL,100,529,0,rock
166,4/22/2020,37233088,RobertReichJr,173,320,0,rock
167,4/22/2020,1.22E+18,sbehr_author,1608,1926,2,rock
168,4/22/2020,7.47E+17,WeAreBadAss1,166,875,0,rock
169,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
170,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
171,4/22/2020,64525263,mozartsbeats,11989,13070,1,rock
172,4/22/2020,844357513,ArtistRack_,55399,52966,1,rock
173,4/22/2020,1.07E+18,BeauvoisinM,307,320,5,rock
174,4/22/2020,1.07E+18,BeauvoisinM,307,320,2,rock
175,4/22/2020,553494865,SNB48999573,103,1033,1,rock
176,4/22/2020,1.11E+18,rockcashback,8,9,0,rock
177,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
178,4/22/2020,1619914789,MusicEternal1,7683,8225,0,rock
179,4/22/2020,98805095,Draven_Taylor,13470,14491,0,rock
180,4/22/2020,1619914789,MusicEternal1,7683,8225,0,rock
181,4/22/2020,1.13E+18,MarkSanders1999,172,273,6,rock
182,4/22/2020,28308103,stevehopewynne,999,2747,2,rock
183,4/22/2020,8.33E+17,GhotbiMasoud,8,37,0,rock
184,4/22/2020,1.06E+18,unagyu890,1261,3348,3,rock
185,4/22/2020,466739090,lifemorecowbell,1901,2162,1,rock
186,4/22/2020,27455517,daniel_pearson,85510,34235,3,rock
187,4/22/2020,2468013872,musicmachines1,125,208,0,rock
188,4/22/2020,7.53E+17,ChristyChaney16,1515,4928,1,rock
189,4/22/2020,1.00E+18,Harmony1963,941,602,1,rock
190,4/22/2020,1.17E+18,music_enough,1272,1169,0,rock
191,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
192,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
193,4/22/2020,388166933,PFriend82,244,663,2,rock
194,4/22/2020,562474203,killclif,370,2424,0,rock
195,4/22/2020,2184416215,RachelRosepower,4483,3185,0,rock
196,4/22/2020,8.84E+17,MartyKoppVO,185,230,0,rock
197,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
198,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
199,4/22/2020,16039304,Hel1raz0r,250,1575,0,rock
200,4/22/2020,7.46E+17,outlaworchestra,2053,4959,2,rock
201,4/22/2020,146527747,KGBSanDiego,11767,10466,0,rock
202,4/22/2020,34064083,grbands,1044,935,0,rock
203,4/22/2020,1.17E+18,DayDrinkersBand,8,9,0,rock
204,4/22/2020,1.04E+18,theretweetermag,2290,1858,6,rock
205,4/22/2020,3768842478,Phlipynz,268,523,6,rock
206,4/22/2020,1.23E+18,RondaPickett11,197,3520,0,rock
207,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
208,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
209,4/22/2020,1.06E+18,MusikHolicsWR,81,688,0,rock
210,4/22/2020,171253016,TBrittonT,6190,4770,3,rock
211,4/22/2020,224385344,auteurresearch,13717,3506,3,rock
212,4/22/2020,3351596445,MartinJBest1,7531,8282,25,rock
213,4/22/2020,3351596445,MartinJBest1,7531,8282,15,rock
214,4/22/2020,146527747,KGBSanDiego,11767,10466,0,rock
215,4/22/2020,3004700676,rockmuzikvideo,139,320,0,rock
216,4/22/2020,15644850,TheMohawkStudio,3006,628,1,rock
217,4/22/2020,114454202,Christophe__G,569,462,0,rock
218,4/22/2020,1.04E+18,theretweetermag,2290,1858,8,rock
219,4/22/2020,2907695977,ThomasVitins,5596,5898,0,rock
220,4/22/2020,1.21E+18,MusicSlob,80,331,2,rock
221,4/22/2020,2907695977,ThomasVitins,5596,5898,0,rock
222,4/22/2020,2998410501,josephcubba,145,152,8,rock
223,4/22/2020,2956651115,WildPersonCloud,3033,4961,5,rock
224,4/22/2020,2907695977,ThomasVitins,5596,5898,0,rock
225,4/22/2020,2907695977,ThomasVitins,5596,5898,0,rock
226,4/22/2020,2907695977,ThomasVitins,5596,5898,0,rock
227,4/22/2020,514888778,LombardLoyLand,981,407,3,rock
228,4/22/2020,2907695977,ThomasVitins,5596,5898,0,rock
229,4/22/2020,7.95E+17,fazzone_mikayla,934,369,1,rock
230,4/22/2020,9.61E+17,sthrockband,72,29,1,rock
231,4/22/2020,2907695977,ThomasVitins,5596,5898,0,rock
232,4/22/2020,1943436494,SilkforSlash,745,420,0,rock
233,4/22/2020,2907695977,ThomasVitins,5596,5898,0,rock
234,4/22/2020,2907695977,ThomasVitins,5596,5898,0,rock
235,4/22/2020,3412683293,freeriderockfin,729,1588,0,rock
236,4/22/2020,146527747,KGBSanDiego,11767,10466,2,rock
237,4/22/2020,228915139,AdivWilliams,3285,4256,1,rock
238,4/22/2020,16645626,tunetrax,575,1787,0,rock
239,4/22/2020,1.04E+18,theretweetermag,2290,1858,1,rock
240,4/22/2020,9.67E+17,ivytideofficial,29,38,3,rock
241,4/22/2020,1.23E+18,ImChrisTyler,167,954,0,rock
242,4/22/2020,1.19E+18,KyraFoxAuthor,311,385,8,rock
243,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
244,4/22/2020,279762114,SunIslandMusic,108446,102432,23,rock
245,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
246,4/22/2020,2898852253,HeadRushTV,13583,6688,0,rock
247,4/22/2020,1.20E+18,LaureenRichar13,1627,1603,7,rock
248,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
249,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
250,4/22/2020,315969331,Critter_Cat,1025,598,1,rock
251,4/22/2020,3438038141,livefreegames,5234,4415,25,rock
252,4/22/2020,3438038141,livefreegames,5234,4415,0,rock
253,4/22/2020,4217752894,saintinthecity,4280,841,3,rock
254,4/22/2020,495882311,GuitarGodRocks,1138,1197,0,rock
255,4/22/2020,1.16E+18,LordSpark3,18,204,0,rock
256,4/22/2020,2273313781,Selirale,7000,5764,5,rock
257,4/22/2020,9.10E+17,RhinoRadio,647,402,0,rock
258,4/22/2020,146527747,KGBSanDiego,11767,10466,0,rock
259,4/22/2020,2397996265,TalismanJohnnyA,3212,2436,1,rock
260,4/22/2020,252132266,JulzMO86,328,602,3,rock
261,4/22/2020,1.05E+18,CranberryMerch2,4083,3294,0,rock
262,4/22/2020,7.50E+17,RealPistolPete7,130,99,2,rock
263,4/22/2020,1619914789,MusicEternal1,7683,8225,0,rock
264,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
265,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
266,4/22/2020,245335359,pilarfrojan,1172,1808,0,rock
267,4/22/2020,8.99E+17,_MusicMecca_,955,3698,3,rock
268,4/22/2020,2974987139,LisaDMeyer,24451,19137,5,rock
269,4/22/2020,523274944,ToriLamour,117819,1110,1,rock
270,4/22/2020,1.20E+18,in66in,90,27,5,rock
271,4/22/2020,1.13E+18,EJGARLAND5,608,909,1,rock
272,4/22/2020,146527747,KGBSanDiego,11767,10466,1,rock
273,4/22/2020,1.19E+18,GodMadeUsBare,419,525,1,rock
274,4/22/2020,7.65E+17,NeptuneDarlings,313,524,1,rock
275,4/22/2020,264466683,HighStreetRocks,87,79,0,rock
276,4/22/2020,1.06E+18,cultreport,51,172,3,rock
277,4/22/2020,4904896852,weareinfinityuk,104,171,1,rock
278,4/22/2020,27257918,Johnnygirl23,1064,818,2,rock
279,4/22/2020,7.64E+17,fred_baliad,4811,5251,1,rock
280,4/22/2020,16891860,SPYDERDARLING,4435,5001,0,rock
281,4/22/2020,1.25E+18,anjipurpleplace,7,69,1,rock
282,4/22/2020,222227169,garethowenwales,632,1211,1,rock
283,4/22/2020,1.20E+18,NDSmusicwales,39,19,1,rock
284,4/22/2020,9.83E+17,Sr_Krund,38,142,0,rock
285,4/22/2020,1.22E+18,vinylfinds1,66,115,0,rock
286,4/22/2020,523274944,ToriLamour,117819,1110,3,rock
287,4/22/2020,952220172,Flint_Moore,391,131,0,rock
288,4/22/2020,7.44E+17,pigmeocosmico,1555,4986,6,rock
289,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
290,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
291,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
292,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
293,4/22/2020,3055481330,ScottKash88,4794,4985,6,rock
294,4/22/2020,8.67E+17,BourbonHouse_,4147,3896,6,rock
295,4/22/2020,279185630,StephenLoveWils,2288,4840,0,rock
296,4/22/2020,2618479948,KirkNikkirk,653,2253,0,rock
297,4/22/2020,1416672223,CanningMusic,15,62,0,rock
298,4/22/2020,3092863649,robygates95,1961,2674,2,rock
299,4/22/2020,2898852253,HeadRushTV,13583,6688,2,rock
300,4/22/2020,279185630,StephenLoveWils,2288,4840,0,rock
301,4/22/2020,2618479948,KirkNikkirk,653,2253,0,rock
302,4/22/2020,1.25E+18,RiannTori,300,6,1,rock
303,4/22/2020,7.49E+17,5DMusicDJ,941,779,3,rock
304,4/22/2020,7.49E+17,5DMusicDJ,941,779,3,rock
305,4/22/2020,7.49E+17,5DMusicDJ,941,779,4,rock
306,4/22/2020,7.49E+17,5DMusicDJ,941,779,3,rock
307,4/22/2020,7.49E+17,5DMusicDJ,941,779,3,rock
308,4/22/2020,7.49E+17,5DMusicDJ,941,779,3,rock
309,4/22/2020,7.49E+17,5DMusicDJ,941,779,4,rock
310,4/22/2020,7.49E+17,5DMusicDJ,941,779,3,rock
311,4/22/2020,3430174737,dtongradio,2471,1798,1,rock
312,4/22/2020,1.24E+18,tlbcband,3,4,1,rock
313,4/22/2020,7.47E+17,5d_music,832,636,3,rock
314,4/22/2020,7.47E+17,5d_music,832,636,4,rock
315,4/22/2020,7.47E+17,5d_music,832,636,3,rock
316,4/22/2020,7.47E+17,5d_music,832,636,3,rock
317,4/22/2020,7.47E+17,5d_music,832,636,3,rock
318,4/22/2020,7.47E+17,5d_music,832,636,4,rock
319,4/22/2020,7.47E+17,5d_music,832,636,3,rock
320,4/22/2020,9.03E+17,ichi_1250,205,194,6,rock
321,4/22/2020,9.06E+17,zerosurico,29,26,0,rock
322,4/22/2020,3876592219,Hugo_Corona80,199,459,1,rock
323,4/22/2020,1.21E+18,LGTWOLinkDrop,2028,2272,8,rock
324,4/22/2020,2176023290,kcofse,78,103,1,rock
325,4/22/2020,4731533176,secondechomusic,2273,3164,1,rock
326,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
327,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
328,4/22/2020,476029531,swamilushbeard,778,1751,0,rock
329,4/22/2020,74561083,Brian_Tuffy,102,144,1,rock
330,4/22/2020,1.13E+18,EJGARLAND5,608,909,1,rock
331,4/22/2020,1726983277,JaneNTheJungle,1963,2410,1,rock
332,4/22/2020,9.06E+17,zerosurico,29,26,0,rock
333,4/22/2020,9.20E+17,GuitarRock_News,139,891,0,rock
334,4/22/2020,1.22E+18,adjustme17,7,16,0,rock
335,4/22/2020,146527747,KGBSanDiego,11767,10466,1,rock
336,4/22/2020,528443351,rarukuann,146,33,6,rock
337,4/22/2020,1.11E+18,rockcashback,8,9,0,rock
338,4/22/2020,2468013872,musicmachines1,125,208,0,rock
339,4/22/2020,2898852253,HeadRushTV,13583,6688,1,rock
340,4/22/2020,792681054,VTransmissionuk,1359,2865,0,rock
341,4/22/2020,366795744,DJ5DEnergy,3886,2740,3,rock
342,4/22/2020,366795744,DJ5DEnergy,3886,2740,4,rock
343,4/22/2020,366795744,DJ5DEnergy,3886,2740,3,rock
344,4/22/2020,366795744,DJ5DEnergy,3886,2740,3,rock
345,4/22/2020,366795744,DJ5DEnergy,3886,2740,3,rock
346,4/22/2020,366795744,DJ5DEnergy,3886,2740,4,rock
347,4/22/2020,366795744,DJ5DEnergy,3886,2740,3,rock
348,4/22/2020,1385004656,outdoorsmengal,2061,963,0,rock
349,4/22/2020,22942020,DBlundellShow,35922,578,2,rock
350,4/22/2020,36019352,puddleofmudd,55625,33,1,rock
351,4/22/2020,281141651,DarrylSpring,537,461,2,rock
352,4/22/2020,1.24E+18,OceanHills_Band,15,12,1,rock
353,4/22/2020,626331057,jaxon_drums,10282,9886,5,rock
354,4/22/2020,8.83E+17,WDFD_Records,754,89,4,rock
355,4/22/2020,97487610,Valerie_1995,110,148,0,rock
356,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
357,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
358,4/22/2020,218523409,alone_umbrella,339,417,0,rock
359,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
360,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
361,4/22/2020,8.87E+17,benerhardart,2731,5007,0,rock
362,4/22/2020,1.20E+18,bran_4k86o9,198,198,3,rock
363,4/22/2020,835159873,DoorsNightclub,246,32,0,rock
364,4/22/2020,3357096653,MusicasMundo,3224,5004,0,rock
365,4/22/2020,1.25E+18,BunnyLifetime,0,9,0,rock
366,4/22/2020,146527747,KGBSanDiego,11767,10466,0,rock
367,4/22/2020,2184453788,SarahPentilla,4202,3690,0,rock
368,4/22/2020,1.24E+18,JaCeeMusic1,7,108,0,rock
369,4/22/2020,1.01E+18,FlyandWalk,22,35,1,rock
370,4/22/2020,1.12E+18,1dropmusic,13206,14084,1,rock
371,4/22/2020,1.12E+18,1dropmusic,13206,14084,1,rock
372,4/22/2020,60937457,amijukeboxes,1267,1089,0,rock
373,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
374,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
375,4/22/2020,1019972130,davewh1980,453,457,0,rock
376,4/22/2020,1.25E+18,TogetherAnimal1,4,49,0,rock
377,4/22/2020,3177369740,48d89f095d1b413,296,336,1,rock
378,4/22/2020,1.06E+18,PB7q8wvuWCHybBm,409,376,6,rock
379,4/22/2020,2898852253,HeadRushTV,13583,6688,1,rock
380,4/22/2020,4155021743,atelier68,269,88,0,rock
381,4/22/2020,1.02E+18,midori37236900,603,661,6,rock
382,4/22/2020,1.05E+18,d2mnbfBJt1r8OoU,232,11,6,rock
383,4/22/2020,283146416,AVRevolution,11020,3840,0,rock
384,4/22/2020,2858671029,amanda_jkiss,3601,3184,0,rock
385,4/22/2020,2858022455,simonne_mann,3102,2668,0,rock
386,4/22/2020,2859026801,tinaharrislove,3430,3077,0,rock
387,4/22/2020,2858997334,LeanneOakes,4022,3203,0,rock
388,4/22/2020,2184416215,RachelRosepower,4483,3185,0,rock
389,4/22/2020,1.05E+18,d2mnbfBJt1r8OoU,232,11,6,rock
390,4/22/2020,16891860,SPYDERDARLING,4435,5001,1,rock
391,4/22/2020,1.15E+18,DDMCreative,33,96,0,rock
392,4/22/2020,7.85E+17,ranjanred,18,201,6,rock
393,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
394,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
395,4/22/2020,534696373,NinthCircleFan,116,114,0,rock
396,4/22/2020,3351596445,MartinJBest1,7531,8282,28,rock
397,4/22/2020,844344403,_ArtistRack,84373,69648,1,rock
398,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
399,4/22/2020,3351596445,MartinJBest1,7531,8282,7,rock
400,4/22/2020,1.22E+18,decaraofficial,1036,1458,1,rock
401,4/22/2020,466895416,ericlawrence117,5928,6500,0,rock
402,4/22/2020,2737235716,leafomatic,3223,2421,5,rock
403,4/22/2020,1.11E+18,twopizzaslices,167,163,1,rock
404,4/22/2020,203847247,jadesharp1992,1818,1065,8,rock
405,4/22/2020,3054152178,FarmerRob17,3395,1871,5,rock
406,4/22/2020,8.68E+17,ZeppelinCurse,10049,11057,0,rock
407,4/22/2020,151418090,adamrosssi,3163,585,5,rock
408,4/22/2020,138538932,AndreaRock666,9652,1056,1,rock
409,4/22/2020,3312079013,My_Block_Ent,1607,184,0,rock
410,4/22/2020,7.85E+17,judegwynaire,30515,33163,0,rock
411,4/22/2020,415004690,witherandfade,430,1242,5,rock
412,4/22/2020,3803340382,disaster_brain,593,1149,1,rock
413,4/22/2020,1107076604,Sam_GH__,379,475,5,rock
414,4/22/2020,821843828,GlassHeartUK,14380,10652,5,rock
415,4/22/2020,3217499501,_ArtistRack_,7752,8272,0,rock
416,4/22/2020,844344403,_ArtistRack,84373,69648,0,rock
417,4/22/2020,8.39E+17,miguelfbono,76,95,1,rock
418,4/22/2020,8.47E+17,ReliquiaBuitres,46,66,0,rock
419,4/22/2020,146527747,KGBSanDiego,11767,10466,0,rock
420,4/22/2020,4190021121,jollen79,41,179,8,rock
421,4/22/2020,1.17E+18,jakenastykid,4,11,1,rock
422,4/22/2020,7.85E+17,judegwynaire,30515,33163,0,rock
423,4/22/2020,73626727,neilmcc78,262,224,8,rock
424,4/22/2020,8.34E+17,entertainharry,202,1,0,rock
425,4/22/2020,629329663,summers_allan,158,179,8,rock
426,4/22/2020,35559758,cheekyshelly92,270,874,8,rock
427,4/22/2020,760238059,shan_bam96,742,817,8,rock
428,4/22/2020,9.07E+17,AwakeningWorlds,287,465,8,rock
